operation,timestamp,datetime,cpu_percent,memory_mb,execution_time_ms
status_verification,1749701947.6671333,2025-06-12 13:19:07.667,3.13,1.09,0.037232995964586735
prepare_profile,1749701947.7799058,2025-06-12 13:19:07.779,15.06,5.56,0.10915100574493408
key_establishment,1749701947.78061,2025-06-12 13:19:07.780,20.83,4.8,0.13432197738438845
key_establishment,1749701947.781117,2025-06-12 13:19:07.781,22.59,3.84,0.07161300163716078
register_euicc,1749701947.7816517,2025-06-12 13:19:07.781,11.2,3.94,0.05965601303614676
create_isdp,1749701947.7821243,2025-06-12 13:19:07.782,8.92,2.22,0.05517899990081787
install_profile,1749701947.7826066,2025-06-12 13:19:07.782,24.17,9.1,0.09167101234197617
enable_profile,1749701947.7829137,2025-06-12 13:19:07.782,7.79,2.98,0.02951899659819901
install_profile,1749701947.7832048,2025-06-12 13:19:07.783,21.42,10.31,0.03801900311373174
key_establishment,1749701947.7835407,2025-06-12 13:19:07.783,23.13,4.0,0.07037402247078717
status_verification,1749701947.7840035,2025-06-12 13:19:07.784,3.07,1.27,0.2765270182862878
status_verification,1749701947.7842188,2025-06-12 13:19:07.784,2.79,0.75,0.017749000107869506
status_verification,1749701947.7843847,2025-06-12 13:19:07.784,2.78,0.99,0.014591001672670245
prepare_profile,1749701947.923746,2025-06-12 13:19:07.923,14.86,6.15,0.25470598484389484
key_establishment,1749701947.9261038,2025-06-12 13:19:07.926,16.98,5.7,0.3316240035928786
key_establishment,1749701947.9282386,2025-06-12 13:19:07.928,21.69,5.4,0.38090100861154497
register_euicc,1749701947.9309762,2025-06-12 13:19:07.930,13.3,3.78,0.220458023250103
create_isdp,1749701947.9326224,2025-06-12 13:19:07.932,6.41,4.09,0.15311699826270342
install_profile,1749701947.9342475,2025-06-12 13:19:07.934,26.23,10.35,0.3378260007593781
enable_profile,1749701947.9357498,2025-06-12 13:19:07.935,8.65,1.85,0.11316200834698975
install_profile,1749701947.9374745,2025-06-12 13:19:07.937,26.3,7.65,0.20303402561694384
key_establishment,1749701947.9392931,2025-06-12 13:19:07.939,16.64,3.36,0.34566200338304043
status_verification,1749701947.9411523,2025-06-12 13:19:07.941,2.76,0.71,0.7433120044879615
status_verification,1749701947.9422905,2025-06-12 13:19:07.942,3.43,0.56,0.08542797877453268
status_verification,1749701947.9435363,2025-06-12 13:19:07.943,2.95,0.87,0.11875599739141762
prepare_profile,1749701947.9865627,2025-06-12 13:19:07.986,16.22,5.13,0.23673698888160288
prepare_profile,1749701947.9877627,2025-06-12 13:19:07.987,13.4,5.83,0.16483900253660977
prepare_profile,1749701947.988736,2025-06-12 13:19:07.988,17.13,6.22,0.1537729986011982
prepare_profile,1749701947.989655,2025-06-12 13:19:07.989,14.73,8.94,0.1377139997202903
key_establishment,1749701947.990702,2025-06-12 13:19:07.990,22.63,5.19,0.2773019950836897
key_establishment,1749701947.9931521,2025-06-12 13:19:07.993,16.3,5.72,0.8874929917510599
key_establishment,1749701947.9946158,2025-06-12 13:19:07.994,18.25,7.22,0.28699199901893735
key_establishment,1749701947.9956508,2025-06-12 13:19:07.995,16.18,6.05,0.22496501333080232
key_establishment,1749701947.996585,2025-06-12 13:19:07.996,19.59,6.43,0.17819699132815003
key_establishment,1749701947.9975333,2025-06-12 13:19:07.997,19.22,3.81,0.14900500536896288
key_establishment,1749701947.9991417,2025-06-12 13:19:07.999,23.71,5.03,0.21362901316024363
register_euicc,1749701948.0002108,2025-06-12 13:19:08.000,15.74,5.26,0.16791099915280938
key_establishment,1749701948.0009136,2025-06-12 13:19:08.000,21.79,3.86,0.12031200458295643
register_euicc,1749701948.001485,2025-06-12 13:19:08.001,10.91,4.36,0.08749199332669377
register_euicc,1749701948.0020041,2025-06-12 13:19:08.002,13.85,2.63,0.07246300810948014
create_isdp,1749701948.0029397,2025-06-12 13:19:08.002,7.95,2.75,0.0924290216062218
create_isdp,1749701948.0035033,2025-06-12 13:19:08.003,9.33,3.42,0.06362798740155995
create_isdp,1749701948.0038943,2025-06-12 13:19:08.003,6.66,4.39,0.049986992962658405
register_euicc,1749701948.0042932,2025-06-12 13:19:08.004,14.51,3.99,0.06894199759699404
install_profile,1749701948.005249,2025-06-12 13:19:08.005,21.11,7.25,0.2407809952273965
create_isdp,1749701948.0060616,2025-06-12 13:19:08.006,7.4,3.62,0.08021100074984133
install_profile,1749701948.0070608,2025-06-12 13:19:08.007,25.66,7.38,0.29614201048389077
install_profile,1749701948.007809,2025-06-12 13:19:08.007,25.77,9.13,0.1323229807894677
enable_profile,1749701948.0081546,2025-06-12 13:19:08.008,8.15,1.87,0.041278020944446325
install_profile,1749701948.0086071,2025-06-12 13:19:08.008,22.71,9.77,0.13345200568437576
enable_profile,1749701948.0094092,2025-06-12 13:19:08.009,10.18,2.57,0.07572901085950434
install_profile,1749701948.0098855,2025-06-12 13:19:08.009,28.55,9.23,0.07154099876061082
enable_profile,1749701948.0102894,2025-06-12 13:19:08.010,8.3,2.35,0.05018798401579261
enable_profile,1749701948.0106945,2025-06-12 13:19:08.010,10.66,2.31,0.0470189843326807
install_profile,1749701948.0111566,2025-06-12 13:19:08.011,25.52,9.59,0.07187901064753532
key_establishment,1749701948.0119035,2025-06-12 13:19:08.011,17.87,7.29,0.1783820043783635
install_profile,1749701948.0125473,2025-06-12 13:19:08.012,23.49,9.1,0.09940500603988767
key_establishment,1749701948.0133667,2025-06-12 13:19:08.013,19.78,5.15,0.24314600159414113
install_profile,1749701948.0140567,2025-06-12 13:19:08.014,25.86,10.36,0.10950799332931638
status_verification,1749701948.0149117,2025-06-12 13:19:08.014,3.03,1.37,0.489374011522159
key_establishment,1749701948.0157797,2025-06-12 13:19:08.015,16.4,6.91,0.18586197984404862
status_verification,1749701948.016545,2025-06-12 13:19:08.016,3.83,1.49,0.4078359925188124
status_verification,1749701948.0169024,2025-06-12 13:19:08.016,3.51,1.46,0.0549950054846704
key_establishment,1749701948.0178266,2025-06-12 13:19:08.017,21.31,4.35,0.18143097986467183
status_verification,1749701948.0184546,2025-06-12 13:19:08.018,2.62,1.0,0.311738986056298
status_verification,1749701948.0188677,2025-06-12 13:19:08.018,3.61,1.44,0.03352301428094506
status_verification,1749701948.0191255,2025-06-12 13:19:08.019,2.88,0.95,0.03325298894196749
status_verification,1749701948.0194173,2025-06-12 13:19:08.019,3.67,1.08,0.02887699520215392
status_verification,1749701948.0197682,2025-06-12 13:19:08.019,2.85,0.65,0.17590000061318278
status_verification,1749701948.0201252,2025-06-12 13:19:08.020,3.15,0.68,0.024442997528240085
status_verification,1749701948.0204813,2025-06-12 13:19:08.020,2.65,1.42,0.04308499046601355
status_verification,1749701948.020721,2025-06-12 13:19:08.020,3.81,0.59,0.025223009288311005
status_verification,1749701948.0210288,2025-06-12 13:19:08.021,3.67,0.73,0.03163199289701879
prepare_profile,1749701948.108545,2025-06-12 13:19:08.108,14.75,5.33,0.25618699146434665
prepare_profile,1749701948.1098256,2025-06-12 13:19:08.109,16.39,6.92,0.16609500744380057
prepare_profile,1749701948.1107585,2025-06-12 13:19:08.110,17.57,6.36,0.1448929833713919
prepare_profile,1749701948.111613,2025-06-12 13:19:08.111,12.64,5.39,0.12974298442713916
key_establishment,1749701948.1126275,2025-06-12 13:19:08.112,19.98,5.17,0.27542401221580803
key_establishment,1749701948.1140623,2025-06-12 13:19:08.114,20.51,4.77,0.09441800648346543
key_establishment,1749701948.1144617,2025-06-12 13:19:08.114,19.78,3.75,0.05455798236653209
key_establishment,1749701948.11467,2025-06-12 13:19:08.114,18.49,3.39,0.042625993955880404
key_establishment,1749701948.1148582,2025-06-12 13:19:08.114,21.17,4.17,0.03991401172243059
key_establishment,1749701948.1150439,2025-06-12 13:19:08.115,21.45,5.56,0.03641899093054235
key_establishment,1749701948.1156628,2025-06-12 13:19:08.115,19.09,6.08,0.17050700262188911
register_euicc,1749701948.116772,2025-06-12 13:19:08.116,11.1,5.29,0.17259299056604505
register_euicc,1749701948.117661,2025-06-12 13:19:08.117,11.61,3.75,0.13658299576491117
key_establishment,1749701948.1185117,2025-06-12 13:19:08.118,17.28,5.18,0.15389997861348093
register_euicc,1749701948.1193535,2025-06-12 13:19:08.119,12.02,3.52,0.12985800276510417
create_isdp,1749701948.1207762,2025-06-12 13:19:08.120,6.88,2.79,0.14751599519513547
create_isdp,1749701948.121664,2025-06-12 13:19:08.121,7.58,3.82,0.11073899804614484
register_euicc,1749701948.1224017,2025-06-12 13:19:08.122,14.12,4.23,0.12331100879237056
create_isdp,1749701948.123042,2025-06-12 13:19:08.123,7.54,1.95,0.08257801528088748
install_profile,1749701948.1238463,2025-06-12 13:19:08.123,24.93,10.63,0.22949097910895944
install_profile,1749701948.1250663,2025-06-12 13:19:08.125,21.65,10.19,0.2270700060762465
install_profile,1749701948.1259487,2025-06-12 13:19:08.125,21.1,9.27,0.2051450137514621
create_isdp,1749701948.1267657,2025-06-12 13:19:08.126,7.09,4.26,0.07316499250009656
enable_profile,1749701948.1272879,2025-06-12 13:19:08.127,8.76,2.67,0.06747298175469041
enable_profile,1749701948.127726,2025-06-12 13:19:08.127,8.36,1.83,0.051498005632311106
enable_profile,1749701948.1283815,2025-06-12 13:19:08.128,9.95,3.13,0.05641399184241891
install_profile,1749701948.1288047,2025-06-12 13:19:08.128,25.85,10.37,0.06859999848529696
install_profile,1749701948.129251,2025-06-12 13:19:08.129,22.23,8.52,0.11605900363065302
install_profile,1749701948.1296203,2025-06-12 13:19:08.129,28.66,9.81,0.0595090095885098
install_profile,1749701948.129951,2025-06-12 13:19:08.129,29.81,10.0,0.04757600254379213
key_establishment,1749701948.1305366,2025-06-12 13:19:08.130,16.35,3.39,0.11918001109734178
key_establishment,1749701948.130995,2025-06-12 13:19:08.130,20.02,4.6,0.10025702067650855
enable_profile,1749701948.1313152,2025-06-12 13:19:08.131,9.14,3.33,0.03644800744950771
key_establishment,1749701948.1316214,2025-06-12 13:19:08.131,16.58,3.74,0.07822000770829618
status_verification,1749701948.1321151,2025-06-12 13:19:08.132,2.75,1.14,0.30997899011708796
status_verification,1749701948.1327922,2025-06-12 13:19:08.132,3.42,0.8,0.28260902035981417
status_verification,1749701948.133187,2025-06-12 13:19:08.133,2.93,0.92,0.17458799993619323
install_profile,1749701948.1334608,2025-06-12 13:19:08.133,23.73,10.09,0.045535998651757836
status_verification,1749701948.133617,2025-06-12 13:19:08.133,3.72,1.06,0.020808016415685415
status_verification,1749701948.133849,2025-06-12 13:19:08.133,2.61,1.46,0.016964011592790484
status_verification,1749701948.1340725,2025-06-12 13:19:08.134,2.96,0.94,0.02107501495629549
key_establishment,1749701948.1343672,2025-06-12 13:19:08.134,18.65,6.52,0.07333100074902177
status_verification,1749701948.1345088,2025-06-12 13:19:08.134,2.8,1.28,0.017450976883992553
status_verification,1749701948.1346297,2025-06-12 13:19:08.134,3.02,1.25,0.013357988791540265
status_verification,1749701948.1347396,2025-06-12 13:19:08.134,2.71,0.65,0.01347297802567482
status_verification,1749701948.1350372,2025-06-12 13:19:08.135,3.41,0.81,0.1264320162590593
status_verification,1749701948.1354399,2025-06-12 13:19:08.135,2.6,1.25,0.017139012925326824
status_verification,1749701948.1358309,2025-06-12 13:19:08.135,2.64,1.09,0.04575197817757726
prepare_profile,1749701948.2766793,2025-06-12 13:19:08.276,14.77,6.29,0.2407620195299387
prepare_profile,1749701948.278286,2025-06-12 13:19:08.278,15.89,6.3,0.1670600031502545
key_establishment,1749701948.2795165,2025-06-12 13:19:08.279,16.41,4.26,0.3110959951300174
key_establishment,1749701948.280554,2025-06-12 13:19:08.280,19.08,6.14,0.22360202274285257
key_establishment,1749701948.2820766,2025-06-12 13:19:08.282,17.16,7.04,0.19957200856879354
key_establishment,1749701948.2832384,2025-06-12 13:19:08.283,22.62,4.33,0.1997720100916922
register_euicc,1749701948.2847147,2025-06-12 13:19:08.284,14.32,4.82,0.16748197958804667
register_euicc,1749701948.2861483,2025-06-12 13:19:08.286,12.23,5.46,0.168930011568591
create_isdp,1749701948.2871206,2025-06-12 13:19:08.287,6.92,3.16,0.14910000027157366
create_isdp,1749701948.2880645,2025-06-12 13:19:08.288,9.56,3.66,0.1225090236403048
install_profile,1749701948.2896264,2025-06-12 13:19:08.289,28.9,8.15,0.3050339873880148
install_profile,1749701948.290645,2025-06-12 13:19:08.290,23.04,7.14,0.2194170083384961
enable_profile,1749701948.2914243,2025-06-12 13:19:08.291,10.04,1.54,0.08811202133074403
install_profile,1749701948.2925696,2025-06-12 13:19:08.292,22.33,10.9,0.12588498066179454
enable_profile,1749701948.2932913,2025-06-12 13:19:08.293,7.86,1.56,0.07879201439209282
key_establishment,1749701948.2940295,2025-06-12 13:19:08.294,21.08,4.78,0.2037149970419705
install_profile,1749701948.295143,2025-06-12 13:19:08.295,23.0,6.61,0.14622500748373568
status_verification,1749701948.2959876,2025-06-12 13:19:08.295,3.48,1.09,0.4813330015167594
key_establishment,1749701948.2969375,2025-06-12 13:19:08.296,19.66,7.47,0.1669500197749585
status_verification,1749701948.2973406,2025-06-12 13:19:08.297,3.34,1.16,0.04729299689643085
status_verification,1749701948.2979002,2025-06-12 13:19:08.297,2.73,1.18,0.31962202046997845
status_verification,1749701948.2984557,2025-06-12 13:19:08.298,2.75,0.59,0.05243500345386565
status_verification,1749701948.2988765,2025-06-12 13:19:08.298,3.03,1.44,0.03571700653992593
status_verification,1749701948.2994394,2025-06-12 13:19:08.299,3.69,1.34,0.06175599992275238
prepare_profile,1749701948.3151999,2025-06-12 13:19:08.315,13.79,6.59,0.23938700906001031
prepare_profile,1749701948.316455,2025-06-12 13:19:08.316,12.64,8.67,0.1822460035327822
key_establishment,1749701948.3175142,2025-06-12 13:19:08.317,19.22,6.06,0.25331799406558275
key_establishment,1749701948.319196,2025-06-12 13:19:08.319,23.94,3.75,0.29315397841855884
key_establishment,1749701948.3201687,2025-06-12 13:19:08.320,19.43,7.14,0.1882599899545312
key_establishment,1749701948.3209696,2025-06-12 13:19:08.320,21.99,6.72,0.12833398068323731
register_euicc,1749701948.3221598,2025-06-12 13:19:08.322,11.73,3.58,0.14722099876962602
register_euicc,1749701948.3228424,2025-06-12 13:19:08.322,11.51,5.72,0.09248399874195457
create_isdp,1749701948.3233516,2025-06-12 13:19:08.323,8.95,4.48,0.06414001109078526
create_isdp,1749701948.3242435,2025-06-12 13:19:08.324,8.25,2.71,0.10205799480900168
install_profile,1749701948.324964,2025-06-12 13:19:08.324,26.78,9.17,0.15044899191707373
install_profile,1749701948.3259523,2025-06-12 13:19:08.325,27.3,7.57,0.22055100998841226
enable_profile,1749701948.3270805,2025-06-12 13:19:08.327,10.45,2.8,0.08166400948539376
enable_profile,1749701948.3275828,2025-06-12 13:19:08.327,7.93,2.35,0.060443999245762825
install_profile,1749701948.3280425,2025-06-12 13:19:08.328,28.77,11.27,0.08797700866125524
install_profile,1749701948.3286695,2025-06-12 13:19:08.328,20.51,10.35,0.07714802632108331
key_establishment,1749701948.329325,2025-06-12 13:19:08.329,21.72,3.39,0.17173300147987902
key_establishment,1749701948.3299115,2025-06-12 13:19:08.329,16.86,6.72,0.14395799371413887
status_verification,1749701948.3309689,2025-06-12 13:19:08.330,3.83,0.94,0.47560097300447524
status_verification,1749701948.3318832,2025-06-12 13:19:08.331,2.56,1.32,0.46150200068950653
status_verification,1749701948.332348,2025-06-12 13:19:08.332,3.18,0.67,0.05803300882689655
status_verification,1749701948.3330727,2025-06-12 13:19:08.333,3.57,1.07,0.07488401024602354
status_verification,1749701948.3335342,2025-06-12 13:19:08.333,3.17,0.56,0.05260799662210047
status_verification,1749701948.3339405,2025-06-12 13:19:08.333,3.38,0.83,0.05090099875815213
prepare_profile,1749701948.6702433,2025-06-12 13:19:08.670,15.1,4.03,0.3963109920732677
key_establishment,1749701948.673302,2025-06-12 13:19:08.673,16.22,4.92,0.553267018403858
key_establishment,1749701948.676728,2025-06-12 13:19:08.676,20.9,4.7,0.44233398512005806
register_euicc,1749701948.679224,2025-06-12 13:19:08.679,15.31,3.89,0.24307597777806222
create_isdp,1749701948.681316,2025-06-12 13:19:08.681,8.85,3.11,0.15639199409633875
install_profile,1749701948.6831665,2025-06-12 13:19:08.683,28.21,10.55,0.34916598815470934
enable_profile,1749701948.6846817,2025-06-12 13:19:08.684,10.86,2.34,0.10953901801258326
install_profile,1749701948.6859682,2025-06-12 13:19:08.685,28.66,7.4,0.12771200272254646
key_establishment,1749701948.6871502,2025-06-12 13:19:08.687,18.21,4.92,0.24829499307088554
status_verification,1749701948.688756,2025-06-12 13:19:08.688,3.01,0.64,0.6306169962044805
status_verification,1749701948.6898012,2025-06-12 13:19:08.689,2.94,0.87,0.08427799912169576
status_verification,1749701948.6908047,2025-06-12 13:19:08.690,3.32,0.58,0.07626699516549706
prepare_profile,1749701948.7869256,2025-06-12 13:19:08.786,17.28,8.37,0.23120699916034937
key_establishment,1749701948.7888403,2025-06-12 13:19:08.788,17.31,7.25,0.3158409963361919
key_establishment,1749701948.7905443,2025-06-12 13:19:08.790,19.77,4.32,0.19133498426526785
register_euicc,1749701948.7921948,2025-06-12 13:19:08.792,10.71,3.08,0.18907699268311262
create_isdp,1749701948.7936394,2025-06-12 13:19:08.793,8.42,3.29,0.12655698810704052
install_profile,1749701948.7952638,2025-06-12 13:19:08.795,28.96,10.99,0.32065098639577627
enable_profile,1749701948.7967014,2025-06-12 13:19:08.796,7.9,2.46,0.10798100265674293
install_profile,1749701948.7980175,2025-06-12 13:19:08.798,24.0,6.92,0.1443350047338754
key_establishment,1749701948.7999089,2025-06-12 13:19:08.799,19.28,3.89,0.33465298474766314
status_verification,1749701948.8019373,2025-06-12 13:19:08.801,2.9,1.22,0.9047180064953864
status_verification,1749701948.802967,2025-06-12 13:19:08.802,3.55,0.57,0.07016301969997585
status_verification,1749701948.8039432,2025-06-12 13:19:08.803,3.73,1.37,0.0713620102033019
prepare_profile,1749701948.948224,2025-06-12 13:19:08.948,13.26,6.02,0.2513499930500984
key_establishment,1749701948.9501436,2025-06-12 13:19:08.950,23.95,6.79,0.3448379866313189
key_establishment,1749701948.9517672,2025-06-12 13:19:08.951,20.18,4.15,0.1934329920914024
register_euicc,1749701948.9533408,2025-06-12 13:19:08.953,15.61,3.39,0.16287199105136096
create_isdp,1749701948.9547753,2025-06-12 13:19:08.954,9.43,3.49,0.1252120127901435
install_profile,1749701948.9563026,2025-06-12 13:19:08.956,20.64,7.54,0.32981400727294385
enable_profile,1749701948.9578788,2025-06-12 13:19:08.957,8.53,3.11,0.11460602399893105
install_profile,1749701948.9595234,2025-06-12 13:19:08.959,24.89,10.95,0.16780500300228596
key_establishment,1749701948.961077,2025-06-12 13:19:08.961,20.42,6.95,0.3100960166193545
status_verification,1749701948.9628985,2025-06-12 13:19:08.962,3.42,1.25,0.7325400074478239
status_verification,1749701948.9641201,2025-06-12 13:19:08.964,3.04,0.97,0.12033298844471574
status_verification,1749701948.9651427,2025-06-12 13:19:08.965,3.33,0.61,0.09442900773137808
prepare_profile,1749701949.0228958,2025-06-12 13:19:09.022,15.09,6.92,0.22162601817399263
prepare_profile,1749701949.0241046,2025-06-12 13:19:09.024,16.47,8.51,0.1839660108089447
prepare_profile,1749701949.025,2025-06-12 13:19:09.025,17.2,6.29,0.1360549940727651
prepare_profile,1749701949.0258377,2025-06-12 13:19:09.025,17.08,6.93,0.12820999836549163
key_establishment,1749701949.0268338,2025-06-12 13:19:09.026,22.34,4.59,0.2765860117506236
key_establishment,1749701949.027955,2025-06-12 13:19:09.027,20.11,4.84,0.05463600973598659
key_establishment,1749701949.02819,2025-06-12 13:19:09.028,19.63,3.97,0.046829984057694674
key_establishment,1749701949.028381,2025-06-12 13:19:09.028,21.22,3.99,0.03848300548270345
key_establishment,1749701949.0285687,2025-06-12 13:19:09.028,19.8,4.04,0.04353301483206451
key_establishment,1749701949.028753,2025-06-12 13:19:09.028,20.77,4.57,0.032787007512524724
key_establishment,1749701949.0300305,2025-06-12 13:19:09.030,17.78,5.31,0.25428098160773516
key_establishment,1749701949.031247,2025-06-12 13:19:09.031,20.5,6.97,0.20463200053200126
register_euicc,1749701949.032234,2025-06-12 13:19:09.032,13.44,4.01,0.17860301886685193
register_euicc,1749701949.0331674,2025-06-12 13:19:09.033,13.49,2.98,0.1491089933551848
register_euicc,1749701949.0340416,2025-06-12 13:19:09.034,14.97,2.5,0.12934600817970932
create_isdp,1749701949.035984,2025-06-12 13:19:09.035,7.17,2.47,0.16017199959605932
create_isdp,1749701949.037066,2025-06-12 13:19:09.037,6.41,3.07,0.1236870011780411
create_isdp,1749701949.037886,2025-06-12 13:19:09.037,6.62,3.69,0.1061040093190968
register_euicc,1749701949.0387194,2025-06-12 13:19:09.038,11.85,3.83,0.13761900481767952
install_profile,1749701949.039754,2025-06-12 13:19:09.039,29.86,9.41,0.277553015621379
install_profile,1749701949.0413177,2025-06-12 13:19:09.041,21.51,6.55,0.2801610098686069
install_profile,1749701949.0423198,2025-06-12 13:19:09.042,29.19,11.85,0.20345798111520708
create_isdp,1749701949.0429816,2025-06-12 13:19:09.042,8.68,4.37,0.08511298801749945
enable_profile,1749701949.0435927,2025-06-12 13:19:09.043,8.72,2.96,0.06581400521099567
enable_profile,1749701949.0441568,2025-06-12 13:19:09.044,10.19,2.44,0.06861001020297408
install_profile,1749701949.0451272,2025-06-12 13:19:09.045,27.93,11.03,0.11853501200675964
enable_profile,1749701949.0456896,2025-06-12 13:19:09.045,9.83,2.86,0.059596000937744975
install_profile,1749701949.0462322,2025-06-12 13:19:09.046,27.85,11.45,0.13838399900123477
install_profile,1749701949.0466495,2025-06-12 13:19:09.046,28.42,7.49,0.06275600753724575
key_establishment,1749701949.0471752,2025-06-12 13:19:09.047,17.76,5.6,0.16054598381742835
key_establishment,1749701949.0478675,2025-06-12 13:19:09.047,16.85,5.72,0.12842900468967855
enable_profile,1749701949.048486,2025-06-12 13:19:09.048,9.08,2.46,0.055378011893481016
status_verification,1749701949.0490642,2025-06-12 13:19:09.049,3.26,1.37,0.34719801624305546
install_profile,1749701949.0494797,2025-06-12 13:19:09.049,27.03,9.54,0.0706779828760773
status_verification,1749701949.0499067,2025-06-12 13:19:09.049,2.77,0.52,0.22877799347043037
status_verification,1749701949.0502853,2025-06-12 13:19:09.050,3.47,1.33,0.027417001547291875
install_profile,1749701949.050561,2025-06-12 13:19:09.050,24.68,9.05,0.04638300742954016
status_verification,1749701949.0507762,2025-06-12 13:19:09.050,3.76,0.84,0.024120992748066783
key_establishment,1749701949.0511022,2025-06-12 13:19:09.051,20.25,6.51,0.10992601164616644
status_verification,1749701949.0512748,2025-06-12 13:19:09.051,3.19,1.0,0.021025975001975894
key_establishment,1749701949.0515292,2025-06-12 13:19:09.051,22.26,4.44,0.06733697955496609
status_verification,1749701949.0518909,2025-06-12 13:19:09.051,3.21,0.87,0.13869901886209846
status_verification,1749701949.0520868,2025-06-12 13:19:09.052,3.13,0.66,0.020117004169151187
status_verification,1749701949.0523386,2025-06-12 13:19:09.052,3.37,0.99,0.13191401376388967
status_verification,1749701949.052564,2025-06-12 13:19:09.052,3.18,1.23,0.014774996088817716
status_verification,1749701949.052842,2025-06-12 13:19:09.052,2.97,1.14,0.014954013749957085
status_verification,1749701949.0529706,2025-06-12 13:19:09.052,3.21,0.93,0.016020028851926327
status_verification,1749701949.053162,2025-06-12 13:19:09.053,3.77,0.8,0.08492899360135198
prepare_profile,1749701949.1373713,2025-06-12 13:19:09.137,15.54,8.74,0.2480529947206378
prepare_profile,1749701949.1383712,2025-06-12 13:19:09.138,17.82,4.95,0.15074299881234765
prepare_profile,1749701949.139476,2025-06-12 13:19:09.139,16.09,8.39,0.146470993058756
prepare_profile,1749701949.140427,2025-06-12 13:19:09.140,15.65,8.79,0.14688301598653197
key_establishment,1749701949.1414814,2025-06-12 13:19:09.141,23.51,5.98,0.2898139937315136
key_establishment,1749701949.1424463,2025-06-12 13:19:09.142,23.65,7.17,0.21255601313896477
key_establishment,1749701949.1439242,2025-06-12 13:19:09.143,23.07,4.99,0.24597402079962194
key_establishment,1749701949.1449604,2025-06-12 13:19:09.144,21.0,6.11,0.17864900291897357
key_establishment,1749701949.1458924,2025-06-12 13:19:09.145,18.75,5.47,0.1483930100221187
key_establishment,1749701949.1468482,2025-06-12 13:19:09.146,22.36,3.91,0.22655297652818263
key_establishment,1749701949.147716,2025-06-12 13:19:09.147,21.55,6.74,0.13861298793926835
register_euicc,1749701949.1492395,2025-06-12 13:19:09.149,13.61,3.3,0.2021630061790347
key_establishment,1749701949.15021,2025-06-12 13:19:09.150,20.57,7.26,0.19074298324994743
register_euicc,1749701949.1508844,2025-06-12 13:19:09.150,15.74,5.94,0.09801500709727407
register_euicc,1749701949.1517289,2025-06-12 13:19:09.151,13.73,5.26,0.08493699715472758
create_isdp,1749701949.1522558,2025-06-12 13:19:09.152,7.28,2.35,0.07086299592629075
create_isdp,1749701949.153242,2025-06-12 13:19:09.153,7.21,3.31,0.10046799434348941
register_euicc,1749701949.15375,2025-06-12 13:19:09.153,12.27,3.57,0.0741940166335553
create_isdp,1749701949.15424,2025-06-12 13:19:09.154,8.39,3.27,0.05588799831457436
install_profile,1749701949.1547241,2025-06-12 13:19:09.154,21.6,7.45,0.13933901209384203
install_profile,1749701949.1551516,2025-06-12 13:19:09.155,22.25,6.53,0.0965450017247349
create_isdp,1749701949.1555,2025-06-12 13:19:09.155,8.35,2.65,0.0486319768242538
install_profile,1749701949.1562319,2025-06-12 13:19:09.156,25.29,11.35,0.1326040073763579
enable_profile,1749701949.156581,2025-06-12 13:19:09.156,9.64,2.25,0.03936802386306226
install_profile,1749701949.1569817,2025-06-12 13:19:09.156,23.38,10.24,0.08343899389728904
enable_profile,1749701949.1572802,2025-06-12 13:19:09.157,10.21,1.71,0.033432996133342385
enable_profile,1749701949.1575255,2025-06-12 13:19:09.157,10.06,3.14,0.027175003197044134
install_profile,1749701949.157763,2025-06-12 13:19:09.157,22.53,11.41,0.038878992199897766
enable_profile,1749701949.1582763,2025-06-12 13:19:09.158,8.76,3.12,0.05445300485007465
install_profile,1749701949.1585412,2025-06-12 13:19:09.158,29.93,9.48,0.041099992813542485
key_establishment,1749701949.15895,2025-06-12 13:19:09.158,19.87,6.02,0.08116697426885366
install_profile,1749701949.159183,2025-06-12 13:19:09.159,24.67,10.49,0.0360029807779938
install_profile,1749701949.1593947,2025-06-12 13:19:09.159,25.7,7.82,0.0327560119330883
key_establishment,1749701949.1596174,2025-06-12 13:19:09.159,16.85,3.86,0.06395400851033628
status_verification,1749701949.1601813,2025-06-12 13:19:09.160,3.0,0.54,0.3520789905451238
key_establishment,1749701949.1604364,2025-06-12 13:19:09.160,18.89,4.15,0.06059999577701092
key_establishment,1749701949.160632,2025-06-12 13:19:09.160,18.23,3.58,0.048103975132107735
status_verification,1749701949.1610138,2025-06-12 13:19:09.161,2.79,0.85,0.2729299885686487
status_verification,1749701949.161148,2025-06-12 13:19:09.161,2.6,1.25,0.014211982488632202
status_verification,1749701949.1615763,2025-06-12 13:19:09.161,3.39,1.32,0.14549199840985239
status_verification,1749701949.1618068,2025-06-12 13:19:09.161,3.11,1.03,0.10699499398469925
status_verification,1749701949.1619248,2025-06-12 13:19:09.161,2.98,0.59,0.013940007193014026
status_verification,1749701949.1620839,2025-06-12 13:19:09.162,2.98,1.21,0.014883000403642654
status_verification,1749701949.1621892,2025-06-12 13:19:09.162,3.69,1.16,0.012101983884349465
status_verification,1749701949.1622846,2025-06-12 13:19:09.162,3.01,1.44,0.012036995030939579
status_verification,1749701949.1623788,2025-06-12 13:19:09.162,3.64,0.99,0.012400996638461947
status_verification,1749701949.162775,2025-06-12 13:19:09.162,3.44,0.93,0.025333021767437458
status_verification,1749701949.1629684,2025-06-12 13:19:09.162,2.8,0.91,0.017492013284936547
